month_date,year,month,quarter,season,field_key,yph_target,extent_ha,vp_sd,vp_sd_encoded,age_or_prune_cycle,plucking_rounds_month,gl_per_ha_per_round_todate,nitrogen_month,last_12m_nitrogen,last_12m_yph,ph_value,foliar_rounds_month,dap_todate,plucking_average_month,lph_month,pluckers_month,green_leaf_month,extent_plucked_month,yph_12m_fert,plucking_rounds_fert,foliar_rounds_fert,dolomite_applied_date,last_fertilized_date,last_weeding_date,weeded_until_date,Monthly_Rainfall,Evaporation,Sunshine Hours,Humidity_morning,Humidity_daytime,Soil Type,Soil Tempereture,Envirinment Tempereture
2023-03-01,2023,3,1,Q1,6B/5,188.4975697,2.5,VP,1,7.069735365,3,167.7034817,73.2833925,486.0993281,1226.791504,4.968065895,3,23,24.61414612,8.900090736,516,13559.33683,19.88909777,1253.967492,27,3,2023-03-04,2023-03-11,2023-03-21,2023-03-28,246.9735168,114.8320384,172.5092816,96.01635,78.41784,Red Yellow Podzolic,21.44807,20.510476
2023-03-01,2023,3,1,Q1,7,274.2722694,3,VP,1,26.20147522,5,147.8085264,74.75513712,481.7413161,1815.89918,4.585168618,2,27,31.86851887,5.461693709,251,8580.606157,59.77827641,2741.730294,56,3,2023-03-28,2023-03-25,2023-03-18,2023-03-28,243.2704998,117.8939824,191.3338612,92.70923,66.73292,Red Yellow Podzolic,21.96439,18.02185861
2023-03-01,2023,3,1,Q1,7/1,302.7643064,3.73,VP,1,16.91039698,5,241.9148472,77.41989415,350.3279259,1803.889353,4.775018609,2,31,32.90125722,6.320330097,397,13246.66245,76.16250154,2908.490947,68,4,2023-03-05,2023-03-05,2023-03-11,2023-03-28,213.8041636,118.6538386,212.8313622,94.77968,78.9568,Red Yellow Podzolic,20.11814,19.10695167
2023-03-01,2023,3,1,Q1,7A,163.8115335,1.54,SD,0,11.10698894,4,119.3465781,87.21875239,289.8109779,878.8866291,4.780847732,2,24,22.31561596,5.860943093,122,2515.510322,29.81388611,1311.246224,50,5,2023-03-08,2023-03-17,2023-03-19,2023-03-28,212.7058481,111.7803376,192.0757138,89.55304,71.18363,Red Yellow Podzolic,21.46873,18.33184968
2023-03-01,2023,3,1,Q1,8,205.3319857,6.97,VP,1,38.46397129,3,248.6587468,77.38059001,452.2472259,1392.027702,4.792965007,3,21,17.55734395,16.08760442,673,10066.05185,45.40291248,1675.74289,36,3,2023-03-05,2023-03-19,2023-03-15,2023-03-28,196.4012803,112.5405508,184.7240181,93.96414,84.24628,Red Yellow Podzolic,21.4364,19.71771359
2023-03-01,2023,3,1,Q1,8/1,236.1082099,6,VP,1,23.34456977,2,285.180877,72.77390379,392.2161721,1502.106139,4.752988952,2,23,24.7558142,12.4603535,596,17459.05541,50.38530959,2461.61403,42,5,2023-03-06,2023-03-06,2023-03-20,2023-03-28,213.2403448,118.3909119,185.5661499,89.75526,79.52699,Red Yellow Podzolic,21.491,19.36611745
2023-03-01,2023,3,1,Q1,8/2,185.9691251,6.55,VP,1,17.74519158,2,280.7624687,81.55534852,279.5937215,1185.028777,5.014111095,2,22,30.33171379,7.383961121,453,14551.33821,63.74076116,1806.913671,32,6,2023-03-26,2023-03-07,2023-03-09,2023-03-28,220.8980107,109.1603665,197.1687985,92.72076,82.06589,Red Yellow Podzolic,21.11175,16.83994178
2023-03-01,2023,3,1,Q1,9,213.8894123,6.45,SD,0,29.10425919,4,219.9995156,82.3828906,176.9696292,1192.491905,4.835427431,2,23,23.33386652,8.748721854,503,13118.64681,75.47979171,1737.11966,39,3,2023-03-08,2023-03-15,2023-03-10,2023-03-28,201.5647688,117.5856905,203.9143127,93.34042,70.49182,Red Yellow Podzolic,19.50153,17.80058947
2023-03-01,2023,3,1,Q1,9A,265.368385,2,SD,0,28.99153939,3,343.8267176,86.71133126,295.4181853,1335.912684,5.340588127,2,22,20.36555848,10.58286102,226,5896.3746,24.33336439,2294.031688,39,4,2023-03-08,2023-03-17,2023-03-25,2023-03-28,204.8457373,119.1766579,189.9182545,91.77287,73.46578,Red Yellow Podzolic,19.59531,16.93143712
2023-03-01,2023,3,1,Q1,9A/2,15.52033622,2.4,VP,1,30.41768401,0,175.4040051,81.67496201,371.1456871,109.141694,4.103938034,2,21,50.95861421,0.886477633,19,519.0050859,13.81745055,1940.716861,38,5,2023-03-27,2023-03-11,2023-03-11,2023-03-28,212.8544307,114.5812098,199.0334402,90.50508,74.28203,Red Yellow Podzolic,20.95506,18.56927664
2023-04-01,2023,4,2,Q2,1/B/2,141.7822334,5,VP,1,33.52848187,2,68.27421629,83.49773654,322.6058575,958.5940572,4.911317246,1,23,18.91329659,7.176032794,53,1569.022183,6.631938687,2023.1136,38,5,2023-04-05,2023-04-28,2023-04-13,2023-04-09,380.3614911,107.0154007,129.745518,95.56986,74.00767,Red Yellow Podzolic,16.45905,18.74454372
2023-04-01,2023,4,2,Q2,10/2A,221.729104,3.6,VP,1,9.353525625,3,235.3411826,82.01942901,298.0853716,1409.283708,4.620031727,1,22,21.00952943,11.93196294,112,2690.943953,11.75987108,1862.554103,42,6,2023-04-15,2023-04-17,2023-04-13,2023-04-10,346.7600587,99.73471679,145.1011934,96.87905,81.19749,Red Yellow Podzolic,19.40653,18.52754324
2023-04-01,2023,4,2,Q2,10/3,393.7484395,2,VP,1,24.73309575,3,312.6773379,81.34287812,379.613832,2205.049063,4.887167421,1,21,22.87214485,11.33829339,71,1788.946515,5.894080605,2309.253072,47,4,2023-04-25,2023-04-17,2023-04-13,2023-04-28,324.3778805,110.4483276,124.0376882,88.15031,69.67084,Red Yellow Podzolic,18.81346,17.9971843
2023-04-01,2023,4,2,Q2,10/4,160.4415764,1.25,VP,1,6.369220625,3,2278.308274,77.45212604,399.0005078,1118.098958,5.311335685,1,19,43.73905518,7.956284101,133,7109.844935,16.24728076,1905.836115,39,6,2023-04-11,2023-04-10,2023-04-28,2023-04-28,361.3573136,106.2611157,153.421115,92.52827,65.05771,Red Yellow Podzolic,18.23434,19.12146935
2023-04-01,2023,4,2,Q2,11/1,400.171483,2.98,VP,1,17.49929158,3,480.4258737,82.38112433,313.6343117,2302.418218,5.282318899,1,20,21.8319188,20.73250115,181,4482.003019,9.062943169,3411.960211,40,5,2023-04-03,2023-04-11,2023-04-18,2023-04-11,357.182097,98.77558543,136.6186356,92.88671,84.11596,Red Yellow Podzolic,18.65493,19.7042682
2023-04-01,2023,4,2,Q2,11/1A,242.3603755,2.27,VP,1,36.25059731,3,558.2842474,74.16585333,299.6499239,3021.531285,5.717529313,1,22,21.08064332,27.14675044,184,3653.348119,7.216681063,2918.772196,43,4,2023-04-01,2023-04-11,2023-04-18,2023-04-03,371.1434677,108.5648056,139.9502512,95.89616,75.7327,Red Yellow Podzolic,19.27087,18.44702684
2023-04-01,2023,4,2,Q2,12/1,517.0064396,4.25,VP,1,18.9262988,3,503.3153916,85.51594982,473.5999386,4474.349848,4.65770849,1,22,25.33962006,22.89892159,277,6962.122325,12.496351,4329.188719,49,5,2023-04-21,2023-04-12,2023-04-18,2023-04-23,378.3707829,103.3938665,137.842936,94.80358,71.98928,Red Yellow Podzolic,17.44557,16.68002911
2023-04-01,2023,4,2,Q2,13A,433.8432088,2,VP,1,35.80135552,6,319.9371946,82.28061951,3602.211434,483.5054969,5.14304056,1,21,49.8776069,6.69726426,78,3979.710022,11.95959866,3733.376858,67,7,2023-04-04,2023-04-18,2023-04-11,2023-04-18,355.9978933,107.9140071,134.3747373,94.06875,73.27853,Red Yellow Podzolic,18.34607,17.09986846
2023-04-01,2023,4,2,Q2,16/1,461.936545,2.4,VP,1,12.80013546,4,581.1475957,81.70747372,3221.530087,374.0607972,5.466953089,1,22,44.43466205,13.04054323,116,5354.049593,9.246255555,3337.211479,46,5,2023-04-27,2023-04-13,2023-04-17,2023-04-23,360.3072749,102.7140499,137.1552825,93.11643,84.0798,Red Yellow Podzolic,17.85407,19.41758424
2023-04-01,2023,4,2,Q2,16/4,29.79932272,1.6,VP,1,32.00520423,0,1267.606042,79.33919629,300.1143259,190.947967,5.583373402,3,22,55.72551486,3.286014845,48,3816.688645,12.79257159,1900.598528,38,5,2023-04-03,2023-04-16,2023-04-12,2023-04-28,348.1102675,95.69909624,132.1151854,94.59594,75.5842,Red Yellow Podzolic,17.34505,17.46021265
2023-04-01,2023,4,2,Q2,1A/1,277.2547949,4,VP,1,31.78997642,2,303.0519276,79.86792396,334.7659978,2510.473065,5.088551705,1,22,24.05234,15.42761537,117,2478.960485,7.903117175,2279.849028,37,5,2023-04-22,2023-04-26,2023-04-04,2023-04-04,338.2863011,106.504517,129.6569321,92.87822,80.05763,Red Yellow Podzolic,17.83013,17.21390946
2023-04-01,2023,4,2,Q2,1A/2,330.0305924,4.09,VP,1,34.14016254,2,256.698723,81.85222622,403.9546878,2031.843932,4.44213607,1,23,30.20916512,8.311283405,77,2054.432299,7.79248099,1952.438757,38,6,2023-04-07,2023-04-27,2023-04-03,2023-04-19,314.1495678,108.6300339,146.1285909,94.25137,72.82193,Red Yellow Podzolic,17.99923,17.23657891
2023-04-01,2023,4,2,Q2,1B/1,226.2380227,2.31,VP,1,40.19216686,2,388.6840808,73.13060915,312.9362635,1937.973971,5.180582073,1,22,25.56447706,14.57467577,70,1766.478343,4.234602142,1687.680631,37,5,2023-04-28,2023-04-21,2023-04-09,2023-04-10,352.9043291,103.6212922,142.7141094,96.57133,83.87099,Red Yellow Podzolic,17.352,18.66667248
2023-04-01,2023,4,2,Q2,1B/2,147.8142079,5,VP,1,26.98239424,2,219.6429085,79.31274433,321.4689804,1465.378021,5.21758702,1,22,22.74083318,8.383123564,92,1960.471752,10.01613698,1317.400829,37,4,2023-04-28,2023-04-27,2023-04-03,2023-04-09,293.1787142,106.801118,125.0789632,91.35544,79.19799,Red Yellow Podzolic,16.98006,18.98708131
2023-04-01,2023,4,2,Q2,2,120.6625536,5.24,VP,1,45.32216481,3,88.15189969,78.40823705,245.3346655,855.3519281,6.5,1,22,16.93790544,5.207251556,78,1480.055342,16.37097979,405.6893128,29,2,2023-04-14,2023-04-07,2023-04-23,2023-04-18,355.91133,107.4718382,153.7979591,88.4472,74.53419,Red Yellow Podzolic,19.2324,18.64697403
2023-04-01,2023,4,2,Q2,2A,280.5354982,3.81,VP,1,39.94462344,2,617.694125,76.7225871,2572.196407,283.503689,5.150988379,1,24,31.3772927,17.96611889,141,4302.65439,7.428463981,696.2183393,34,1,2023-04-28,2023-04-18,2023-04-12,2023-04-09,327.5656165,103.2994293,141.0475039,93.97551,66.53677,Red Yellow Podzolic,19.34504,17.50102696
2023-04-01,2023,4,2,Q2,2A,156.9905889,6.5,VP,1,42.27462096,4,92.84829969,76.74669825,156.0423468,1196.957341,4.717142339,1,23,19.22033435,5.182957809,110,2245.11273,27.9962202,724.6275197,36,1,2023-04-02,2023-04-08,2023-04-21,2023-04-13,333.6116711,102.6727859,128.7167911,92.73513,82.24952,Red Yellow Podzolic,16.40758,19.37599942
2023-04-01,2023,4,2,Q2,2A/1,341.2122129,4.68,VP,1,20.30710614,3,476.2028676,83.91259475,2774.891919,444.3728486,4.059554209,1,21,33.41844253,13.71049436,200,7494.89038,14.50787248,2646.160657,41,6,2023-04-03,2023-04-27,2023-04-03,2023-04-12,345.6297766,101.2320091,132.5402178,93.0292,80.00386,Red Yellow Podzolic,16.2148,19.44835092
2023-04-01,2023,4,2,Q2,2B,267.3847568,5.43,VP,1,12.49827527,7,188.5929973,80.13604627,1517.799299,322.2786183,5.542031814,1,23,37.5907885,5.26017163,162,6044.074689,33.43482223,2526.35571,64,6,2023-04-22,2023-04-28,2023-04-02,2023-04-06,306.5163714,108.5687973,149.6262583,91.3416,79.9147,Red Yellow Podzolic,16.90553,19.08217752
2023-04-01,2023,4,2,Q2,2B/1,360.366513,4.69,VP,1,45.07090028,6,281.474281,80.89333652,2722.820309,495.8963995,5.064120633,1,22,43.90773513,5.69438747,160,7737.718794,26.88319207,1933.330535,41,5,2023-04-26,2023-04-22,2023-04-08,2023-04-15,357.6289844,106.5822715,132.2353216,96.83158,75.11336,Red Yellow Podzolic,17.64805,19.40523083
2023-04-01,2023,4,2,Q2,3,181.6497133,5,VP,1,9.242465292,2,271.5034782,79.23497181,159.45666,1402.248061,5.384837976,1,21,26.31362732,11.4068283,116,3080.519159,9.674610489,1502.92436,34,4,2023-04-06,2023-04-01,2023-04-28,2023-04-28,334.7618505,99.44286554,142.3462132,91.5473,79.68767,Red Yellow Podzolic,17.08658,18.42418247
2023-04-01,2023,4,2,Q2,3/1,51.36025444,5.52,VP,1,24.58148786,2,390.3476173,82.02017285,231.2325085,537.7646354,5.283038346,1,22,32.53695524,6.953763426,155,5940.830353,22.68313266,1359.345479,29,6,2023-04-26,2023-04-16,2023-04-10,2023-04-28,366.6613785,104.0319188,137.0779911,90.33145,72.85249,Red Yellow Podzolic,17.57975,19.35301123
2023-04-01,2023,4,2,Q2,4,314.3408951,8.09,VP,1,25.59572131,2,76.80227154,83.36860156,338.6319222,2197.634092,4.882610026,1,25,23.22147792,16.35395185,258,6235.261978,16.16649885,1800.212943,33,4,2023-04-13,2023-04-17,2023-04-12,2023-04-17,380.0437726,98.84838085,150.4872219,95.57617,67.20172,Red Yellow Podzolic,16.27064,18.08299403
2023-04-01,2023,4,2,Q2,5/2A,200.7935033,3.5,VP,1,11.80524041,4,224.0579522,78.39207267,1024.144452,336.5963361,4.839341587,1,23,43.04326187,5.570058143,76,2623.640527,13.41936792,1748.17228,40,6,2023-04-27,2023-04-12,2023-04-18,2023-04-04,325.6668214,108.7341685,154.1973256,94.82016,77.04187,Red Yellow Podzolic,18.47582,18.21583807
2023-04-01,2023,4,2,Q2,5/2B,197.5018504,3.62,VP,1,6.644131966,3,302.8015874,78.77351918,1363.299344,304.7378957,4.492860028,1,21,28.96467414,10.13326125,108,3142.536479,10.32973736,1623.746327,31,4,2023-04-13,2023-04-14,2023-04-16,2023-04-10,364.9447505,104.7798895,146.3138188,89.28169,65.62146,Red Yellow Podzolic,17.07959,18.21838231
2023-04-01,2023,4,2,Q2,5A/1,215.2907693,5.7,VP,1,44.92931793,2,388.7766105,75.07970857,248.4070267,1919.4423,4.970431168,1,22,23.61262766,15.14331095,187,4066.995073,11.02910754,1504.01608,32,2,2023-04-05,2023-04-12,2023-04-18,2023-04-20,351.897401,93.43483885,128.7176748,92.96177,73.17405,Red Yellow Podzolic,20.2993,18.72772612
2023-04-01,2023,4,2,Q2,5A/2,220.2703834,7.62,VP,1,39.32700768,2,237.9635948,83.79242395,345.1473526,1825.901306,4.760248738,1,22,25.42422774,10.56638551,167,3663.500767,14.17402347,1559.227176,37,3,2023-04-01,2023-04-08,2023-04-22,2023-04-02,379.969366,108.5827184,128.9033258,96.07679,70.3313,Red Yellow Podzolic,17.45102,17.97814327
2023-04-01,2023,4,2,Q2,5B/1,218.2606845,4.18,VP,1,11.50338189,4,243.1560849,78.41347982,324.8370959,1191.619885,4.116850837,1,23,33.25786415,6.613437132,114,4254.779086,15.58433588,2202.693631,63,4,2023-04-21,2023-04-18,2023-04-12,2023-04-18,342.72971,108.921717,126.1692835,89.38871,65.815,Red Yellow Podzolic,15.59218,18.00847179
2023-04-01,2023,4,2,Q2,5B/2,0,3.23,VP,1,1.954985561,0,118.7536571,80.88639517,453.1544393,1798.835931,5.065719516,1,21,23.23106103,8.547257414,266,7159.801652,0,1072.108963,37,3,2023-04-26,2023-04-16,2023-04-13,2023-04-22,345.3356185,110.4873408,125.1154039,92.0985,65.56077,Red Yellow Podzolic,17.79714,18.76920469
2023-04-01,2023,4,2,Q2,6A,0,2.5,VP,1,1.873507947,0,107.9304348,77.61376839,2320.56683,456.2737812,4.293011439,1,20,25.24656164,7.853739077,276,7829.12816,0,1713.045832,34,5,2023-04-26,2023-04-08,2023-04-21,2023-04-03,339.3820147,109.1619384,150.2942791,90.28537,77.87486,Red Yellow Podzolic,16.60061,17.75699351
2023-04-01,2023,4,2,Q2,6A/1,298.0617883,2,VP,1,23.53786992,4,322.7599491,81.56668576,597.9470441,2841.749773,4.662955206,1,20,30.83538758,10.71880557,78,2585.084359,7.43996447,3084.313637,58,4,2023-04-09,2023-04-15,2023-04-15,2023-04-06,377.7312049,115.7823486,143.1002455,88.23784,78.71708,Red Yellow Podzolic,15.59084,18.28203263
2023-04-01,2023,4,2,Q2,6A/1,200.6588558,6,VP,1,14.0264834,4,232.4403535,80.15565193,1705.950101,264.6974956,4.17598857,1,21,50.31632366,4.940370915,124,5462.55243,26.38358122,2850.108708,54,4,2023-04-28,2023-04-03,2023-04-27,2023-04-27,364.0446648,97.13603916,142.7088357,88.89036,66.57386,Red Yellow Podzolic,18.82844,17.65422073
2023-04-01,2023,4,2,Q2,6A/2,0,2,VP,1,1.979541563,0,119.4488593,81.91774005,315.0397608,2304.478025,5.288862844,1,22,25.13507938,7.591323816,308,6837.798315,0,1724.491238,41,5,2023-04-26,2023-04-03,2023-04-27,2023-04-04,376.7178566,100.716423,147.0413708,94.2942,75.55154,Red Yellow Podzolic,17.44735,19.2126866
2023-04-01,2023,4,2,Q2,6A/2/1,408.4338248,2,VP,1,10.0921147,4,280.1546823,82.86231361,381.3968015,1576.576293,3.894964306,1,23,29.57891726,9.409528838,80,2274.255791,8.030794729,2730.7181,48,6,2023-04-22,2023-04-15,2023-04-15,2023-04-21,379.2286884,99.75308533,142.4313956,96.61776,65.61935,Red Yellow Podzolic,17.78276,19.74221156
2023-04-01,2023,4,2,Q2,6A/4,134.973438,1.25,VP,1,44.90509041,3,206.5893718,85.58558379,2112.72916,299.8792818,4.050290964,1,22,40.44749743,5.703181496,20,784.0057548,3.502192529,2025.005471,37,5,2023-04-24,2023-04-23,2023-04-07,2023-04-20,344.0121864,104.4859065,161.6889549,91.21278,82.60995,Red Yellow Podzolic,18.30095,16.11677147
2023-04-01,2023,4,2,Q2,6A/4/1,99.0653587,0.86,VP,1,11.39172646,4,122.1558311,82.25617436,172.1127991,113.342138,5.742123587,1,22,69.00742496,1.795163477,6,435.2855362,3.5018242,1621.803073,34,1,2023-04-17,2023-04-03,2023-04-27,2023-04-08,322.2964498,102.7192231,151.3238866,90.44586,83.15198,Red Yellow Podzolic,17.40034,17.98007146
2023-04-01,2023,4,2,Q2,6B/1,190.8693715,2.2,VP,1,39.18785424,4,211.9759644,81.07658563,3013.184738,440.506097,4.849511977,1,23,26.84178396,8.635071823,73,1880.805464,9.100516968,2240.697786,42,4,2023-04-14,2023-04-28,2023-04-28,2023-04-06,320.742794,94.91335059,135.3235832,96.91273,79.07226,Red Yellow Podzolic,17.82404,17.75350518
2023-04-01,2023,4,2,Q2,6B/2,376.4717924,2.5,VP,1,23.43030152,3,561.8867496,85.68381739,2941.921567,543.4074098,5.422532844,1,22,33.61201348,15.270906,121,4371.647077,7.806228952,2909.018601,41,6,2023-04-08,2023-04-23,2023-04-07,2023-04-28,363.3707391,99.00034784,144.9849977,89.82077,75.90738,Red Yellow Podzolic,18.14615,20.14404864
2023-04-01,2023,4,2,Q2,6B/2/3,388.064073,3,VP,1,41.62886145,4,337.6370002,77.49194693,492.4625596,2775.369303,5.603502491,1,23,22.08874577,15.03014801,176,3488.10032,11.12895403,2029.88051,37,5,2023-04-02,2023-04-16,2023-04-14,2023-04-24,340.6976202,104.6408947,137.259112,91.91201,77.7742,Red Yellow Podzolic,17.8925,19.31977958
2023-04-01,2023,4,2,Q2,6B/3,337.7434894,2,VP,1,20.90546237,3,1280.94494,79.09957833,609.9795676,2427.81664,5.954215611,4,21,21.45740096,18.73303665,231,7860.889095,14.35978833,3167.254907,46,5,2023-04-04,2023-04-16,2023-04-15,2023-04-28,336.2422717,95.75796061,128.4385373,88.92925,82.20086,Red Yellow Podzolic,16.22016,18.25579232
2023-04-01,2023,4,2,Q2,6B/4,295.8698473,2,VP,1,24.44084966,2,404.6281899,87.67437248,500.412315,1767.654806,4.59935113,3,19,14.71649887,23.77918464,128,2753.351604,5.083818837,2363.386989,38,6,2023-04-28,2023-04-12,2023-04-13,2023-04-28,344.4303749,117.1404551,139.3870099,90.15659,65.25488,Red Yellow Podzolic,16.85133,18.2177307
2023-04-01,2023,4,2,Q2,6B/4,301.6436824,3,VP,1,26.98643139,2,594.4318891,69.63061431,589.4797923,2540.887505,4.583147401,1,21,20.32212646,27.42677694,165,3321.08816,6.100695928,2435.154518,37,6,2023-04-10,2023-04-25,2023-04-05,2023-04-15,332.3807893,100.6490657,130.1363706,95.15483,79.83271,Red Yellow Podzolic,17.07033,19.84086067
2023-04-01,2023,4,2,Q2,6B/5,0,2.5,VP,1,2.067992102,0,117.9615757,80.53400297,2085.71306,470.1534779,5.483542366,1,22,24.81817174,7.585411904,289,7298.021424,0,1172.480662,30,3,2023-04-04,2023-04-06,2023-04-23,2023-04-04,390.6300315,111.7879362,145.4186548,95.27738,77.54604,Red Yellow Podzolic,15.31163,16.42303589
2023-04-01,2023,4,2,Q2,7,336.6494561,3,VP,1,22.72438716,5,209.7298632,77.69188998,392.2298762,2361.959767,4.296945951,1,20,49.10727755,4.926703819,70,3339.685853,13.02203363,2596.293535,57,3,2023-04-28,2023-04-13,2023-04-17,2023-04-18,362.5483589,104.8970707,143.1496402,93.17967,73.62233,Red Yellow Podzolic,19.31192,19.48201716
2023-04-01,2023,4,2,Q2,7/1,315.90331,3.73,VP,1,17.89022883,4,260.1435176,80.29682027,404.4787069,2518.864342,4.797545455,1,21,38.20497628,7.835422852,108,4691.572642,14.98229677,2541.17403,66,4,2023-04-05,2023-04-14,2023-04-16,2023-04-19,330.3985499,94.55993,139.4642619,96.76403,80.90986,Red Yellow Podzolic,17.78815,17.90395425
2023-04-01,2023,4,2,Q2,7A,131.9554986,1.54,SD,0,5.790342116,5,129.4905224,71.16701061,235.3762224,907.045413,5.340719162,1,22,23.17501284,5.333095395,46,886.8838438,7.711733658,1244.302809,49,5,2023-04-17,2023-04-13,2023-04-16,2023-04-28,343.8557875,100.6941738,135.8794538,91.03452,80.70762,Red Yellow Podzolic,18.75661,17.34326976
2023-04-01,2023,4,2,Q2,8,188.4823503,6.97,VP,1,42.97765485,3,268.8699821,83.6570184,1809.289055,450.9142772,4.766921949,1,23,34.98242214,8.469920042,203,6145.725795,20.76287459,1682.667233,37,3,2023-04-02,2023-04-24,2023-04-06,2023-04-27,372.1539912,106.3194591,154.7695999,95.15084,79.49653,Red Yellow Podzolic,18.37902,17.86792497
2023-04-01,2023,4,2,Q2,8/1,420.8212452,6,VP,1,24.32753761,3,330.7001172,74.72855774,385.8561341,2467.336378,4.806757292,1,22,25.13494061,14.43331965,252,6153.28884,16.49686656,2390.299729,37,5,2023-04-06,2023-04-05,2023-04-25,2023-04-20,343.4548397,95.99148361,138.7648035,93.64559,77.63834,Red Yellow Podzolic,14.44781,16.23120343
2023-04-01,2023,4,2,Q2,8/2,269.4292572,6.55,VP,1,16.80310814,2,337.1191604,78.4328488,303.6074502,1650.76101,4.994183066,1,22,28.60486227,12.56372286,154,4716.231381,13.78418044,2036.947402,32,6,2023-04-26,2023-04-07,2023-04-23,2023-04-06,324.1749853,104.583347,123.0401164,93.1725,82.08703,Red Yellow Podzolic,16.7155,19.19745867
2023-04-01,2023,4,2,Q2,9,130.3991905,6.45,SD,0,31.35383816,2,418.1488323,83.34328912,162.7505913,1674.424112,4.478213905,1,18,21.55206741,17.41312656,226,5234.69695,13.760016,1777.204684,35,3,2023-04-08,2023-04-19,2023-04-10,2023-04-03,339.6453862,110.5340277,146.9569484,91.75305,83.89153,Red Yellow Podzolic,17.67123,20.4070334
2023-04-01,2023,4,2,Q2,9A,218.5159802,2,SD,0,28.20402289,2,532.3168497,77.06711368,305.5195561,1724.227457,5.247570421,1,20,19.27132297,24.66985672,99,2038.247379,3.86679902,2388.282422,39,4,2023-04-15,2023-04-23,2023-04-06,2023-04-13,362.8331396,101.2236049,130.0821628,90.71981,74.09744,Red Yellow Podzolic,17.46552,20.29744463
2023-04-01,2023,4,2,Q2,9A/2,10.36455915,2.4,VP,1,33.33834805,4,101.7225096,71.84583299,221.4644317,123.8404728,4.003783798,1,22,24.21222142,8.242051363,263,7590.2491,0,1844.79178,40,5,2023-04-27,2023-04-06,2023-04-24,2023-04-11,356.2847031,104.0118535,125.3117106,96.70098,82.16493,Red Yellow Podzolic,18.66324,18.21336934
2023-05-01,2023,5,2,Q2,1/B/2,104.675722,5,VP,1,31.93036885,4,71.45847263,76.98409375,259.3334964,1290.561909,4.856214131,0,31,25.61495715,7.494591525,117,3044.61777,14.09033905,2129.487802,37,5,2023-05-05,2023-05-28,2023-05-13,2023-05-09,436.7615497,80.83146185,159.86342,90.94686,69.62811,Red Yellow Podzolic,22.33178,22.11111945
2023-05-01,2023,5,2,Q2,10/2A,165.1416557,3.6,VP,1,5.132882297,4,734.1938131,76.36908881,337.5824802,2231.97861,4.544124139,0,26,46.72600476,8.255751307,256,13665.69655,37.90832114,1834.54643,37,6,2023-05-15,2023-05-28,2023-05-10,2023-05-28,425.3705636,83.65664481,146.8856833,90.41812,66.5976,Red Yellow Podzolic,21.73892,22.86763328
2023-05-01,2023,5,2,Q2,10/3,217.8438437,2,VP,1,25.33113515,5,304.7943597,77.37433593,387.4219934,2495.434157,4.926733526,0,49,31.95473168,8.566608564,141,4804.54436,17.27868938,2347.019168,49,4,2023-05-25,2023-05-06,2023-05-28,2023-05-28,438.689693,86.08184794,139.0196965,88.60989,81.0986,Red Yellow Podzolic,21.11356,21.60056669
2023-05-01,2023,5,2,Q2,10/4,136.4586317,1.25,VP,1,6.220294452,5,2523.247582,78.55958483,306.1872777,1655.182895,5.213581398,0,25,45.2125672,8.134549832,262,12951.78476,38.25145754,1988.335893,38,6,2023-05-11,2023-05-10,2023-05-28,2023-05-28,391.8746844,87.72717363,160.384069,94.11725,75.16994,Red Yellow Podzolic,20.19655,23.34498145
